Fecha_Hora,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2021-04-01 00:00:00,100,11.0,1.0,-9999.0,1.0,-9999.0,1.0,8.2303,1.0,4.5776,1.0,12.808,1.0,11.8,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31
2021-04-01 01:00:00,100,13.0,1.0,-9999.0,1.0,-9999.0,1.0,7.0544,1.0,2.0374,1.0,9.0919,1.0,14.1,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31
2021-04-01 02:00:00,100,15.0,1.0,-9999.0,1.0,-9999.0,1.0,5.2587,1.0,1.498,1.0,6.7567,1.0,15.3,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31
2021-04-01 03:00:00,100,15.0,1.0,-9999.0,1.0,-9999.0,1.0,8.0816,1.0,6.3519,1.0,14.4335,1.0,9.1,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31
2021-04-01 04:00:00,100,10.0,1.0,-9999.0,1.0,-9999.0,1.0,8.0923,1.0,6.3765,1.0,14.4688,1.0,8.4,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31
2021-04-01 05:00:00,100,10.0,1.0,-9999.0,1.0,-9999.0,1.0,14.5965,1.0,7.0084,1.0,21.6049,1.0,7.5,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31
2021-04-01 06:00:00,100,16.0,1.0,-9999.0,1.0,-9999.0,1.0,30.0112,1.0,11.7444,1.0,41.7556,1.0,3.1,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31
2021-04-01 07:00:00,100,16.0,1.0,-9999.0,1.0,-9999.0,1.0,36.5367,1.0,12.1018,1.0,48.6385,1.0,3.4,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31
2021-04-01 08:00:00,100,14.0,1.0,-9999.0,1.0,-9999.0,1.0,32.6277,1.0,10.5167,1.0,43.1444,1.0,4.8,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31
2021-04-01 09:00:00,100,13.0,1.0,-9999.0,1.0,-9999.0,1.0,19.9901,1.0,8.1599,1.0,28.15,1.0,9.3,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31
