Fecha_Hora,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2019-08-01 00:00:00,25,15.0,1.0,-9999.0,1.0,-9999.0,1.0,7.9408,1.0,20.3846,1.0,28.3253,1.0,6.8,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,23.2,1.0,71.18,1.0,640.4,1.0,0.0,1.0,0.0,1.0,22.0,1.0,2.02,1.0
2019-08-01 01:00:00,25,16.0,1.0,-9999.0,1.0,-9999.0,1.0,3.4384,1.0,14.1581,1.0,17.5965,1.0,11.3,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,46.2,1.0,72.39,1.0,640.2,1.0,0.0,1.0,0.0,1.0,21.8,1.0,1.47,1.0
2019-08-01 02:00:00,25,17.0,1.0,-9999.0,1.0,-9999.0,1.0,6.0861,1.0,18.4845,1.0,24.5706,1.0,5.4,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,39.0,1.0,74.6,1.0,639.9,1.0,0.0,1.0,0.0,1.0,21.4,1.0,1.17,1.0
2019-08-01 03:00:00,25,16.0,1.0,-9999.0,1.0,-9999.0,1.0,10.7901,1.0,19.1832,1.0,29.9733,1.0,1.8,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,4.3,1.0,77.94,1.0,639.2,1.0,0.0,1.0,0.0,1.0,20.5,1.0,0.64,1.0
2019-08-01 04:00:00,25,15.0,1.0,-9999.0,1.0,-9999.0,1.0,14.9474,1.0,13.2447,1.0,28.1921,1.0,1.3,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,307.5,1.0,80.43,1.0,639.0,1.0,0.0,1.0,0.0,1.0,19.4,1.0,0.45,1.0
2019-08-01 05:00:00,25,21.0,1.0,-9999.0,1.0,-9999.0,1.0,28.89,1.0,13.1855,1.0,42.0756,1.0,1.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,288.3,1.0,81.85,1.0,639.2,1.0,0.0,1.0,0.0,1.0,18.6,1.0,0.39,1.0
2019-08-01 06:00:00,25,27.0,1.0,-9999.0,1.0,-9999.0,1.0,65.4407,1.0,16.1625,1.0,81.6033,1.0,1.2,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,269.2,1.0,80.3,1.0,639.3,1.0,0.0,1.0,0.0,1.0,18.4,1.0,0.51,1.0
2019-08-01 07:00:00,25,27.0,1.0,-9999.0,1.0,-9999.0,1.0,131.472,2.2,18.1834,1.0,149.655,2.2,1.5,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,277.5,1.0,79.1,1.0,640.0,1.0,0.0,1.0,12.69,1.0,18.3,1.0,0.44,1.0
2019-08-01 08:00:00,25,27.0,1.0,-9999.0,1.0,-9999.0,1.0,120.002,2.2,23.31,1.0,143.312,2.2,2.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,73.6,1.0,71.68,1.0,640.3,1.0,0.0,1.0,64.59,1.0,19.9,1.0,0.49,1.0
2019-08-01 09:00:00,25,19.0,1.0,-9999.0,1.0,-9999.0,1.0,65.5686,1.0,26.5322,1.0,92.1008,1.0,5.6,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,61.4,1.0,64.13,1.0,640.8,1.0,0.0,1.0,205.75,1.0,21.6,1.0,1.0,1.0
2019-08-01 10:00:00,25,25.0,1.0,-9999.0,1.0,-9999.0,1.0,29.6558,1.0,23.7702,1.0,53.4261,1.0,10.8,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,54.9,1.0,58.35,1.0,641.0,1.0,0.0,1.0,307.09,1.0,23.1,1.0,1.22,1.0
2019-08-01 11:00:00,25,17.0,1.0,-9999.0,1.0,-9999.0,1.0,30.8131,1.0,22.483,1.0,53.2961,1.0,10.7,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,23.8,1.0,56.77,1.0,641.0,1.0,0.0,1.0,279.75,1.0,23.6,1.0,2.18,1.0
2019-08-01 12:00:00,25,17.0,1.0,-9999.0,1.0,-9999.0,1.0,24.5802,1.0,24.2659,2.3,48.8461,2.3,15.7,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,21.6,1.0,55.54,1.0,640.7,1.0,0.0,1.0,320.93,1.0,24.1,1.0,2.25,1.0
2019-08-01 13:00:00,25,19.0,1.0,-9999.0,1.0,-9999.0,1.0,22.4144,1.0,24.179,1.0,46.5934,2.3,21.4,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,36.1,1.0,52.51,1.0,639.8,1.0,0.0,1.0,567.8,1.0,25.4,1.0,2.35,1.0
2019-08-01 14:00:00,25,16.0,1.0,-9999.0,1.0,-9999.0,1.0,14.8596,1.0,20.1082,1.0,34.9677,1.0,30.9,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,50.8,1.0,43.82,1.0,638.9,1.0,0.0,1.0,757.39,1.0,27.4,1.0,2.41,1.0
