Fecha_Hora,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2019-09-01 00:00:00,25,17.0,1.0,-9999.0,1.0,-9999.0,1.0,1.5363,1.0,19.9488,1.0,21.4851,1.0,12.1,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,13.2,1.0,70.28,1.0,640.7,1.0,0.0,1.0,0.0,1.0,22.1,1.0,2.14,1.0
2019-09-01 01:00:00,25,17.0,1.0,-9999.0,1.0,-9999.0,1.0,0.6244,1.0,17.625,1.0,18.2494,1.0,12.8,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,26.1,1.0,73.44,1.0,640.9,1.0,0.1,1.0,0.0,1.0,21.6,1.0,1.62,1.0
2019-09-01 02:00:00,25,9.0,1.0,-9999.0,1.0,-9999.0,1.0,-1.0521,3.0,11.9729,2.6,10.9208,2.6,17.8,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,11.7,1.0,73.63,1.0,640.9,1.0,0.2,1.0,0.0,1.0,20.1,1.0,2.13,1.0
2019-09-01 03:00:00,25,7.0,2.1,-9999.0,1.0,-9999.0,1.0,-0.6723,3.0,10.0657,2.6,9.3934,2.6,20.5,2.1,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,20.2,1.0,75.64,1.0,640.6,1.0,0.0,1.0,0.0,1.0,19.5,1.0,2.59,1.0
2019-09-01 04:00:00,25,6.0,2.1,-9999.0,1.0,-9999.0,1.0,-0.8814,3.0,7.9769,2.6,7.0955,2.6,22.9,2.1,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,27.1,1.0,77.63,1.0,640.4,1.0,0.0,1.0,0.0,1.0,18.9,1.0,1.8,1.0
2019-09-01 05:00:00,25,7.0,2.1,-9999.0,1.0,-9999.0,1.0,4.3953,1.0,19.2497,1.0,23.645,1.0,10.2,2.1,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,6.5,1.0,79.85,1.0,640.1,1.0,0.0,1.0,0.0,1.0,18.2,1.0,0.21,1.0
2019-09-01 06:00:00,25,10.0,2.1,-9999.0,1.0,-9999.0,1.0,20.8044,1.0,18.8438,1.0,39.6482,1.0,4.1,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,345.5,1.0,82.23,1.0,640.6,1.0,0.0,1.0,0.0,1.0,17.9,1.0,0.41,1.0
2019-09-01 07:00:00,25,14.0,2.1,-9999.0,1.0,-9999.0,1.0,14.9777,1.0,18.4103,1.0,33.3881,1.0,5.6,2.1,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,20.7,1.0,80.15,1.0,641.2,1.0,0.0,1.0,21.33,1.0,18.5,1.0,0.4,1.0
2019-09-01 08:00:00,25,17.0,1.0,-9999.0,1.0,-9999.0,1.0,21.4175,1.0,19.3541,1.0,40.7717,1.0,7.2,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,40.7,1.0,74.88,1.0,641.6,1.0,0.0,1.0,112.22,1.0,19.5,1.0,0.95,1.0
2019-09-01 09:00:00,25,12.0,2.1,-9999.0,1.0,-9999.0,1.0,8.4352,1.0,13.2975,1.0,21.7327,2.1,16.7,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,45.9,1.0,60.66,1.0,641.7,1.0,0.0,1.0,472.86,1.0,22.6,1.0,1.21,1.0
