Fecha_Hora,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2019-12-01 00:00:00,25,21.0,1.0,-9999.0,1.0,-9999.0,1.0,21.1637,1.0,16.3319,1.0,37.4956,1.0,2.2,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,17.6,1.0,79.05,1.0,639.7,1.0,0.0,1.0,0.0,1.0,20.4,1.0,1.86,1.0
2019-12-01 01:00:00,25,32.0,1.0,-9999.0,1.0,-9999.0,1.0,26.0985,1.0,15.9503,1.0,42.0488,1.0,2.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,22.9,1.0,78.63,1.0,639.5,1.0,0.0,1.0,0.0,1.0,20.2,1.0,1.64,1.0
2019-12-01 02:00:00,25,30.0,1.0,-9999.0,1.0,-9999.0,1.0,22.0105,1.0,15.0586,1.0,37.069,1.0,2.5,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,27.8,1.0,77.21,1.0,639.5,1.0,0.0,1.0,0.0,1.0,20.1,1.0,1.72,1.0
2019-12-01 03:00:00,25,18.0,1.0,-9999.0,1.0,-9999.0,1.0,12.7212,1.0,14.3961,1.0,27.1172,1.0,2.8,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,33.2,1.0,77.41,1.0,639.3,1.0,0.0,1.0,0.0,1.0,20.1,1.0,1.45,1.0
2019-12-01 04:00:00,25,21.0,1.0,-9999.0,1.0,-9999.0,1.0,28.3042,1.0,15.1721,1.0,43.4763,1.0,1.7,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,47.4,1.0,77.34,1.0,639.1,1.0,0.0,1.0,0.0,1.0,19.7,1.0,0.95,1.0
2019-12-01 05:00:00,25,18.0,1.0,-9999.0,1.0,-9999.0,1.0,48.7277,1.0,11.8674,1.0,60.5951,1.0,1.7,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,278.9,1.0,81.52,1.0,639.2,1.0,0.0,1.0,0.0,1.0,18.2,1.0,0.36,1.0
2019-12-01 06:00:00,25,22.0,1.0,-9999.0,1.0,-9999.0,1.0,67.7882,1.0,11.0952,1.0,78.8833,1.0,1.7,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,265.8,1.0,83.15,1.0,639.4,1.0,0.0,1.0,0.0,1.0,17.9,1.0,0.24,1.0
2019-12-01 07:00:00,25,24.0,1.0,-9999.0,1.0,-9999.0,1.0,55.9546,1.0,10.0956,1.0,66.0502,1.0,1.8,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,278.7,1.0,80.75,1.0,639.7,1.0,0.0,1.0,44.65,1.0,18.3,1.0,0.46,1.0
2019-12-01 08:00:00,25,29.0,1.0,-9999.0,1.0,-9999.0,1.0,53.4997,1.0,19.4977,1.0,72.9975,1.0,5.2,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,73.3,1.0,68.77,1.0,640.3,1.0,0.0,1.0,227.77,1.0,21.8,1.0,0.76,1.0
2019-12-01 09:00:00,25,26.0,1.0,-9999.0,1.0,-9999.0,1.0,15.7829,1.0,18.4372,1.0,34.2201,1.0,16.2,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,74.4,1.0,59.79,1.0,640.3,1.0,0.0,1.0,416.57,1.0,23.9,1.0,0.81,1.0
2019-12-01 10:00:00,25,18.0,1.0,-9999.0,1.0,-9999.0,1.0,6.331,1.0,13.7117,1.0,20.0426,1.0,29.6,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,41.4,1.0,49.55,1.0,640.1,1.0,0.0,1.0,584.96,1.0,26.0,1.0,0.64,1.0
2019-12-01 11:00:00,25,11.0,1.0,-9999.0,1.0,-9999.0,1.0,2.8421,1.0,7.6174,1.0,10.4595,2.1,38.9,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,62.3,1.0,43.33,1.0,639.6,1.0,0.0,1.0,713.09,1.0,27.4,1.0,0.92,1.0
2019-12-01 12:00:00,25,12.0,1.0,-9999.0,1.0,-9999.0,1.0,2.4492,1.0,7.0723,1.0,9.5215,1.0,47.2,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,38.1,1.0,42.12,1.0,638.8,1.0,0.0,1.0,767.6,1.0,28.4,1.0,0.89,1.0
2019-12-01 13:00:00,25,12.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,50.5,1.0,42.28,1.0,638.0,1.0,0.0,1.0,754.1,1.0,28.8,1.0,2.28,1.0
2019-12-01 14:00:00,25,10.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,20.2,1.0,42.18,1.0,637.3,1.0,0.0,1.0,675.81,1.0,29.2,1.0,2.46,1.0
2019-12-01 15:00:00,25,11.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,354.7,1.0,44.79,1.0,636.7,1.0,0.0,1.0,524.98,1.0,29.2,1.0,2.28,1.0
2019-12-01 16:00:00,25,12.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,3.8,1.0,50.45,1.0,636.6,1.0,0.0,1.0,227.51,1.0,28.1,1.0,2.65,1.0
2019-12-01 17:00:00,25,15.0,1.0,-9999.0,1.0,-9999.0,1.0,6.8114,1.0,12.7301,1.0,19.5415,1.0,16.1,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,5.8,1.0,53.57,1.0,636.8,1.0,0.0,1.0,150.36,1.0,27.3,1.0,2.17,1.0
