Fecha_Hora,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2021-03-01 00:00:00,100,15.0,1.0,-9999.0,1.0,-9999.0,1.0,67.896,2.3,20.4193,1.0,88.3152,2.3,3.1,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31
2021-03-01 01:00:00,100,21.0,1.0,-9999.0,1.0,-9999.0,1.0,93.0262,2.3,20.0881,1.0,113.114,2.3,3.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31
2021-03-01 02:00:00,100,17.0,1.0,-9999.0,1.0,-9999.0,1.0,43.2625,2.3,15.8083,1.0,59.0708,1.0,2.8,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31
2021-03-01 03:00:00,100,15.0,1.0,-9999.0,1.0,-9999.0,1.0,28.2051,1.0,16.2929,1.0,44.498,1.0,2.6,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31
2021-03-01 04:00:00,100,17.0,1.0,-9999.0,1.0,-9999.0,1.0,42.9489,1.0,16.5558,1.0,59.5047,1.0,3.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31
2021-03-01 05:00:00,100,17.0,1.0,-9999.0,1.0,-9999.0,1.0,45.5475,1.0,12.5094,1.0,58.0569,1.0,2.7,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31
2021-03-01 06:00:00,100,30.0,1.0,-9999.0,1.0,-9999.0,1.0,105.323,1.0,17.4727,1.0,122.795,1.0,3.1,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31
2021-03-01 07:00:00,100,28.0,1.0,-9999.0,1.0,-9999.0,1.0,108.37,1.0,15.6283,1.0,123.998,1.0,2.8,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31
2021-03-01 08:00:00,100,21.0,1.0,-9999.0,1.0,-9999.0,1.0,81.5216,1.0,16.9192,1.0,98.4408,1.0,4.1,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31
2021-03-01 09:00:00,100,20.0,1.0,-9999.0,1.0,-9999.0,1.0,51.1743,1.0,17.4501,1.0,68.6245,1.0,8.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31
2021-03-01 10:00:00,100,19.0,1.0,-9999.0,1.0,-9999.0,1.0,13.3462,1.0,8.1193,1.0,21.4655,1.0,26.6,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31
2021-03-01 11:00:00,100,21.0,1.0,-9999.0,1.0,-9999.0,1.0,11.9351,1.0,17.9883,1.0,29.9235,1.0,41.3,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31
2021-03-01 12:00:00,100,19.0,1.0,-9999.0,1.0,-9999.0,1.0,5.5677,1.0,9.0736,1.0,14.6413,1.0,59.5,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31
2021-03-01 13:00:00,100,15.0,1.0,-9999.0,1.0,-9999.0,1.0,4.7927,1.0,9.1657,1.0,13.9585,1.0,65.2,2.2,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31
