Fecha_Hora,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2021-02-01 00:00:00,100,19.0,1.0,-9999.0,1.0,-9999.0,1.0,7.5683,1.0,19.6472,1.0,27.2156,1.0,12.5,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31
2021-02-01 01:00:00,100,16.0,1.0,-9999.0,1.0,-9999.0,1.0,4.7022,1.0,15.9024,1.0,20.6046,1.0,14.4,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31
2021-02-01 02:00:00,100,18.0,1.0,-9999.0,1.0,-9999.0,1.0,3.1158,1.0,14.0143,1.0,17.1301,1.0,17.5,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31
2021-02-01 03:00:00,100,15.0,1.0,-9999.0,1.0,-9999.0,1.0,4.0311,1.0,18.9126,1.0,22.9437,1.0,11.8,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31
2021-02-01 04:00:00,100,15.0,1.0,-9999.0,1.0,-9999.0,1.0,9.1344,1.0,22.5164,1.0,31.6508,1.0,6.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31
2021-02-01 05:00:00,100,26.0,1.0,-9999.0,1.0,-9999.0,1.0,25.033,1.0,25.5904,1.0,50.6234,1.0,3.6,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31
2021-02-01 06:00:00,100,23.0,1.0,-9999.0,1.0,-9999.0,1.0,36.2662,1.0,28.0475,1.0,64.3136,1.0,3.2,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31
2021-02-01 07:00:00,100,22.0,1.0,-9999.0,1.0,-9999.0,1.0,59.0528,1.0,30.5797,1.0,89.6325,1.0,3.2,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31
2021-02-01 08:00:00,100,29.0,1.0,-9999.0,1.0,-9999.0,1.0,99.0781,2.2,33.4939,1.0,132.572,1.0,3.8,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31
2021-02-01 09:00:00,100,27.0,1.0,-9999.0,1.0,-9999.0,1.0,82.1686,2.2,33.9088,1.0,116.077,1.0,5.4,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31
