Fecha_Hora,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2021-05-01 00:00:00,100,22.0,1.0,-9999.0,1.0,-9999.0,1.0,68.539,1.9,14.6644,1.9,83.2034,1.9,4.1,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31
2021-05-01 01:00:00,100,27.0,1.0,-9999.0,1.0,-9999.0,1.0,63.0565,1.9,12.282,1.9,75.3385,1.9,2.5,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31
2021-05-01 02:00:00,100,27.0,1.0,-9999.0,1.0,-9999.0,1.0,56.1113,1.9,12.4727,1.9,68.584,1.9,3.2,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31
2021-05-01 03:00:00,100,22.0,1.0,-9999.0,1.0,-9999.0,1.0,33.5782,1.9,10.5858,1.9,44.164,1.9,15.9,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31
2021-05-01 04:00:00,100,22.0,1.0,-9999.0,1.0,-9999.0,1.0,33.4981,1.9,8.1053,1.9,41.6034,1.9,1.3,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31
2021-05-01 05:00:00,100,26.0,1.0,-9999.0,1.0,-9999.0,1.0,36.3253,1.9,8.2324,1.9,44.5577,1.9,1.5,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31
2021-05-01 06:00:00,100,32.0,1.0,-9999.0,1.0,-9999.0,1.0,79.9285,1.9,9.1305,1.9,89.059,1.9,1.1,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31
2021-05-01 07:00:00,100,26.0,1.0,-9999.0,1.0,-9999.0,1.0,77.8693,1.9,9.9512,1.9,87.8205,1.9,2.8,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31
2021-05-01 08:00:00,100,21.0,1.0,-9999.0,1.0,-9999.0,1.0,39.1448,1.9,13.9545,1.9,53.0992,1.9,5.0,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31
2021-05-01 09:00:00,100,26.0,1.0,-9999.0,1.0,-9999.0,1.0,16.1382,1.9,10.6228,1.9,26.761,1.9,12.0,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31
2021-05-01 10:00:00,100,14.0,1.0,-9999.0,1.0,-9999.0,1.0,7.738,1.9,6.3598,1.9,14.0978,1.9,19.8,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31
2021-05-01 11:00:00,100,15.0,1.0,-9999.0,1.0,-9999.0,1.0,9.6806,1.9,12.9615,1.9,22.642,1.9,25.3,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31
